Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Postal_Code
CA-2015-131947,17-09-2015,22-09-2015,Standard Class,JA-15970,97477
CA-2015-131947,17-09-2015,22-09-2015,Standard Class,JA-15970,97477
CA-2017-152520,08-07-2017,12-07-2017,Standard Class,TH-21115,2908
CA-2017-101791,27-05-2017,31-05-2017,Standard Class,BS-11665,60623
CA-2017-101791,27-05-2017,31-05-2017,Standard Class,BS-11665,60623
CA-2017-101791,27-05-2017,31-05-2017,Standard Class,BS-11665,60623
CA-2018-121195,24-12-2018,27-12-2018,First Class,NS-18505,75220
CA-2018-163209,03-05-2018,07-05-2018,Standard Class,MK-18160,94122
CA-2018-163209,03-05-2018,07-05-2018,Standard Class,MK-18160,94122
CA-2015-133354,22-02-2015,24-02-2015,First Class,SA-20830,92553
US-2016-130491,08-02-2016,11-02-2016,First Class,BH-11710,67846
US-2016-130491,08-02-2016,11-02-2016,First Class,BH-11710,67846
US-2016-130491,08-02-2016,11-02-2016,First Class,BH-11710,67846
CA-2016-113740,24-08-2016,28-08-2016,Second Class,SC-20380,10035
CA-2015-148425,30-11-2015,04-12-2015,Standard Class,RF-19345,32839
CA-2017-144309,10-12-2017,16-12-2017,Standard Class,CM-12235,13601
CA-2017-144309,10-12-2017,16-12-2017,Standard Class,CM-12235,13601
CA-2018-151225,27-10-2018,29-10-2018,First Class,JM-15655,90032
CA-2018-151225,27-10-2018,29-10-2018,First Class,JM-15655,90032
US-2015-144078,25-11-2015,29-11-2015,Standard Class,RB-19435,90004
US-2015-144078,25-11-2015,29-11-2015,Standard Class,RB-19435,90004
US-2015-144078,25-11-2015,29-11-2015,Standard Class,RB-19435,90004
CA-2015-124464,14-07-2015,20-07-2015,Standard Class,SS-20515,19711
CA-2016-136805,23-05-2016,27-05-2016,Second Class,NM-18445,48234
CA-2016-136805,23-05-2016,27-05-2016,Second Class,NM-18445,48234
US-2016-159499,21-11-2016,23-11-2016,Second Class,EM-14095,85023
US-2016-159499,21-11-2016,23-11-2016,Second Class,EM-14095,85023
US-2016-159499,21-11-2016,23-11-2016,Second Class,EM-14095,85023
CA-2015-162089,30-03-2015,01-04-2015,First Class,MP-17470,78521
CA-2015-162089,30-03-2015,01-04-2015,First Class,MP-17470,78521
CA-2015-162089,30-03-2015,01-04-2015,First Class,MP-17470,78521
US-2018-158526,29-12-2018,01-01-2019,Second Class,KH-16360,40214
US-2018-158526,29-12-2018,01-01-2019,Second Class,KH-16360,40214
US-2018-158526,29-12-2018,01-01-2019,Second Class,KH-16360,40214
US-2018-158526,29-12-2018,01-01-2019,Second Class,KH-16360,40214
US-2018-158526,29-12-2018,01-01-2019,Second Class,KH-16360,40214
CA-2018-104885,02-03-2018,08-03-2018,Standard Class,DB-13555,19711
CA-2018-104885,02-03-2018,08-03-2018,Standard Class,DB-13555,19711
CA-2018-104885,02-03-2018,08-03-2018,Standard Class,DB-13555,19711
CA-2018-104885,02-03-2018,08-03-2018,Standard Class,DB-13555,19711
US-2017-157490,06-10-2017,07-10-2017,First Class,LB-16795,81001
US-2017-157490,06-10-2017,07-10-2017,First Class,LB-16795,81001
US-2017-157490,06-10-2017,07-10-2017,First Class,LB-16795,81001
US-2017-157490,06-10-2017,07-10-2017,First Class,LB-16795,81001
CA-2016-161452,05-04-2016,11-04-2016,Standard Class,CA-11965,90036
US-2015-115196,09-09-2015,13-09-2015,Standard Class,DL-12925,27834
CA-2017-138968,15-03-2017,16-03-2017,First Class,FC-14335,94110
CA-2017-138968,15-03-2017,16-03-2017,First Class,FC-14335,94110
CA-2016-101889,27-12-2016,31-12-2016,Standard Class,DB-13120,43302
CA-2016-101889,27-12-2016,31-12-2016,Standard Class,DB-13120,43302
CA-2018-110821,07-08-2018,08-08-2018,First Class,CK-12205,75081
CA-2018-110821,07-08-2018,08-08-2018,First Class,CK-12205,75081
CA-2016-121552,22-03-2016,27-03-2016,Standard Class,FW-14395,35810
CA-2016-107685,30-11-2016,02-12-2016,Second Class,JM-15865,89115
CA-2016-107685,30-11-2016,02-12-2016,Second Class,JM-15865,89115
US-2015-120740,15-04-2015,15-04-2015,Same Day,PS-18970,90049
US-2015-120740,15-04-2015,15-04-2015,Same Day,PS-18970,90049
CA-2018-155740,30-07-2018,02-08-2018,First Class,TC-21475,44107
CA-2018-146493,01-06-2018,05-06-2018,Standard Class,CV-12805,68025
CA-2015-105417,07-01-2015,12-01-2015,Standard Class,VS-21820,77340
CA-2015-105417,07-01-2015,12-01-2015,Standard Class,VS-21820,77340
US-2018-141509,29-09-2018,01-10-2018,First Class,SC-20575,90036
CA-2018-139493,13-09-2018,19-09-2018,Standard Class,SG-20605,28806
CA-2015-151967,22-10-2015,26-10-2015,Standard Class,NB-18580,71111
US-2017-140158,04-10-2017,08-10-2017,Standard Class,DR-12940,2908
US-2017-140158,04-10-2017,08-10-2017,Standard Class,DR-12940,2908
US-2017-140158,04-10-2017,08-10-2017,Standard Class,DR-12940,2908
CA-2016-130974,27-11-2016,29-11-2016,Second Class,MA-17560,2149
CA-2016-130974,27-11-2016,29-11-2016,Second Class,MA-17560,2149
CA-2016-130974,27-11-2016,29-11-2016,Second Class,MA-17560,2149
CA-2016-130974,27-11-2016,29-11-2016,Second Class,MA-17560,2149
CA-2016-130974,27-11-2016,29-11-2016,Second Class,MA-17560,2149
CA-2016-130974,27-11-2016,29-11-2016,Second Class,MA-17560,2149
CA-2016-130974,27-11-2016,29-11-2016,Second Class,MA-17560,2149
CA-2018-133487,06-05-2018,09-05-2018,Second Class,TS-21655,91730
CA-2015-142951,08-10-2015,08-10-2015,Same Day,JG-15115,28205
CA-2015-133592,31-12-2015,07-01-2016,Standard Class,KM-16375,2908
CA-2015-133592,31-12-2015,07-01-2016,Standard Class,KM-16375,2908
CA-2015-133592,31-12-2015,07-01-2016,Standard Class,KM-16375,2908
CA-2015-133592,31-12-2015,07-01-2016,Standard Class,KM-16375,2908
CA-2015-133592,31-12-2015,07-01-2016,Standard Class,KM-16375,2908
CA-2016-120782,28-04-2016,01-05-2016,First Class,SD-20485,48640
CA-2016-120782,28-04-2016,01-05-2016,First Class,SD-20485,48640
CA-2016-116876,14-02-2016,21-02-2016,Standard Class,TT-21070,14609
CA-2016-116876,14-02-2016,21-02-2016,Standard Class,TT-21070,14609
CA-2017-169838,25-11-2017,29-11-2017,Standard Class,BB-11545,49201
CA-2017-169838,25-11-2017,29-11-2017,Standard Class,BB-11545,49201
CA-2017-169838,25-11-2017,29-11-2017,Standard Class,BB-11545,49201
US-2018-128951,15-07-2018,17-07-2018,First Class,RS-19420,23434
US-2018-128951,15-07-2018,17-07-2018,First Class,RS-19420,23434
US-2018-128951,15-07-2018,17-07-2018,First Class,RS-19420,23434
CA-2015-102330,29-12-2015,03-01-2016,Standard Class,AI-10855,94513
CA-2015-102330,29-12-2015,03-01-2016,Standard Class,AI-10855,94513
CA-2017-118899,22-03-2017,22-03-2017,Same Day,MC-17275,98103
CA-2018-107958,02-07-2018,05-07-2018,First Class,AH-10120,77036
CA-2018-107958,02-07-2018,05-07-2018,First Class,AH-10120,77036
CA-2018-151799,14-12-2018,18-12-2018,Standard Class,BF-11170,1841
CA-2018-151799,14-12-2018,18-12-2018,Standard Class,BF-11170,1841
CA-2018-151799,14-12-2018,18-12-2018,Standard Class,BF-11170,1841
CA-2018-151799,14-12-2018,18-12-2018,Standard Class,BF-11170,1841
CA-2018-151799,14-12-2018,18-12-2018,Standard Class,BF-11170,1841
CA-2017-114601,26-08-2017,02-09-2017,Standard Class,AA-10480,48234
CA-2017-114601,26-08-2017,02-09-2017,Standard Class,AA-10480,48234
CA-2017-114601,26-08-2017,02-09-2017,Standard Class,AA-10480,48234
CA-2017-114601,26-08-2017,02-09-2017,Standard Class,AA-10480,48234
CA-2017-114601,26-08-2017,02-09-2017,Standard Class,AA-10480,48234
CA-2018-100237,15-10-2018,19-10-2018,Standard Class,SV-20815,84057
CA-2015-139542,25-10-2015,29-10-2015,Standard Class,EH-14185,19120
CA-2015-139542,25-10-2015,29-10-2015,Standard Class,EH-14185,19120
US-2016-142811,02-04-2016,07-04-2016,Standard Class,JL-15850,85204
CA-2018-139353,28-10-2018,30-10-2018,Second Class,JM-15250,28314
CA-2018-139353,28-10-2018,30-10-2018,Second Class,JM-15250,28314
CA-2018-139353,28-10-2018,30-10-2018,Second Class,JM-15250,28314
CA-2015-150203,05-12-2015,07-12-2015,First Class,JB-15925,90032
US-2018-101518,03-11-2018,08-11-2018,Standard Class,PB-19105,19140
CA-2016-149636,06-01-2016,12-01-2016,Standard Class,SP-20620,80906
CA-2016-149636,06-01-2016,12-01-2016,Standard Class,SP-20620,80906
US-2018-146213,09-09-2018,14-09-2018,Standard Class,MC-17605,90032
CA-2016-108588,05-01-2016,10-01-2016,Standard Class,BG-11695,10009
CA-2016-108588,05-01-2016,10-01-2016,Standard Class,BG-11695,10009
CA-2016-108588,05-01-2016,10-01-2016,Standard Class,BG-11695,10009
US-2018-138086,16-04-2018,20-04-2018,Standard Class,JO-15550,94109
CA-2016-139374,10-09-2016,14-09-2016,Standard Class,AR-10345,78745
CA-2017-113978,25-09-2017,29-09-2017,Standard Class,TS-21505,44105
CA-2017-113978,25-09-2017,29-09-2017,Standard Class,TS-21505,44105
CA-2017-113978,25-09-2017,29-09-2017,Standard Class,TS-21505,44105
US-2016-150231,16-03-2016,20-03-2016,Second Class,JK-15640,10009
CA-2017-106915,26-11-2017,02-12-2017,Standard Class,GA-14515,79907
US-2017-109260,26-09-2017,01-10-2017,Standard Class,TN-21040,32303
CA-2018-104850,13-06-2018,19-06-2018,Standard Class,TW-21025,98103
CA-2018-140508,18-09-2018,21-09-2018,First Class,PA-19060,75220
CA-2018-143294,02-06-2018,08-06-2018,Standard Class,JD-15790,77070
CA-2017-165673,15-05-2017,19-05-2017,Second Class,MN-17935,45503
CA-2018-134418,15-09-2018,20-09-2018,Standard Class,GM-14500,98103
US-2017-106313,22-08-2017,26-08-2017,Standard Class,DG-13300,98105
CA-2015-105872,30-05-2015,06-06-2015,Standard Class,JG-15160,10024
CA-2018-108287,18-12-2018,20-12-2018,First Class,AG-10330,28205
CA-2018-141103,30-07-2018,06-08-2018,Standard Class,JF-15355,21215
CA-2015-154781,21-11-2015,26-11-2015,Standard Class,SC-20680,94110
CA-2015-154781,21-11-2015,26-11-2015,Standard Class,SC-20680,94110
CA-2016-147816,24-09-2016,26-09-2016,Second Class,CM-11935,85705
CA-2018-105326,20-08-2018,27-08-2018,Standard Class,KT-16480,90036
CA-2017-133613,17-06-2017,22-06-2017,Standard Class,CP-12340,6708
CA-2017-133613,17-06-2017,22-06-2017,Standard Class,CP-12340,6708
CA-2017-133613,17-06-2017,22-06-2017,Standard Class,CP-12340,6708
CA-2016-109113,19-12-2016,23-12-2016,Standard Class,EK-13795,60610
CA-2016-156153,31-05-2016,02-06-2016,Second Class,CW-11905,11561
CA-2016-133242,18-06-2016,24-06-2016,Standard Class,KH-16510,22204
CA-2016-133242,18-06-2016,24-06-2016,Standard Class,KH-16510,22204
CA-2016-133242,18-06-2016,24-06-2016,Standard Class,KH-16510,22204
CA-2016-133242,18-06-2016,24-06-2016,Standard Class,KH-16510,22204
CA-2016-133242,18-06-2016,24-06-2016,Standard Class,KH-16510,22204
CA-2016-158323,30-11-2016,03-12-2016,First Class,AB-10600,28540
CA-2016-161795,21-12-2016,23-12-2016,Second Class,AH-10075,43229
CA-2018-100902,17-11-2018,21-11-2018,Standard Class,CK-12595,28205
CA-2018-100902,17-11-2018,21-11-2018,Standard Class,CK-12595,28205
CA-2018-112844,13-11-2018,16-11-2018,Second Class,SP-20620,14215
CA-2018-112844,13-11-2018,16-11-2018,Second Class,SP-20620,14215
CA-2017-158925,24-10-2017,28-10-2017,Standard Class,JP-15460,77041
CA-2015-155390,06-12-2015,11-12-2015,Standard Class,BG-11035,38109
CA-2018-123071,03-12-2018,06-12-2018,First Class,CC-12550,75023
CA-2018-156391,26-09-2018,28-09-2018,First Class,SL-20155,97301
CA-2016-103093,03-02-2016,07-02-2016,Standard Class,FO-14305,31907
US-2018-118941,12-08-2018,12-08-2018,Same Day,BB-11545,21044
US-2018-118941,12-08-2018,12-08-2018,Same Day,BB-11545,21044
US-2018-118941,12-08-2018,12-08-2018,Same Day,BB-11545,21044
CA-2016-169299,24-08-2016,26-08-2016,First Class,DO-13435,97206
CA-2018-154088,12-11-2018,17-11-2018,Standard Class,LB-16735,32303
CA-2017-155978,01-08-2017,01-08-2017,Same Day,TS-21205,92503
CA-2017-155978,01-08-2017,01-08-2017,Same Day,TS-21205,92503
CA-2017-108196,25-11-2017,02-12-2017,Standard Class,CS-12505,43130
CA-2017-108196,25-11-2017,02-12-2017,Standard Class,CS-12505,43130
CA-2017-108196,25-11-2017,02-12-2017,Standard Class,CS-12505,43130
CA-2017-152800,13-04-2017,15-04-2017,First Class,SP-20920,94109
CA-2015-166961,27-12-2015,31-12-2015,Standard Class,CD-12790,92553
CA-2015-166961,27-12-2015,31-12-2015,Standard Class,CD-12790,92553
CA-2015-166961,27-12-2015,31-12-2015,Standard Class,CD-12790,92553
CA-2015-166961,27-12-2015,31-12-2015,Standard Class,CD-12790,92553
CA-2017-139381,18-04-2017,22-04-2017,Standard Class,RF-19840,23320
CA-2017-139381,18-04-2017,22-04-2017,Standard Class,RF-19840,23320
CA-2016-132136,08-03-2016,12-03-2016,Standard Class,FO-14305,60623
CA-2017-162236,04-11-2017,06-11-2017,Second Class,ER-13855,28205
CA-2017-162236,04-11-2017,06-11-2017,Second Class,ER-13855,28205
CA-2017-162236,04-11-2017,06-11-2017,Second Class,ER-13855,28205
US-2015-111353,29-11-2015,06-12-2015,Standard Class,PB-19150,10009
US-2017-117037,17-05-2017,20-05-2017,First Class,LW-17215,60653
US-2017-117037,17-05-2017,20-05-2017,First Class,LW-17215,60653
US-2017-117037,17-05-2017,20-05-2017,First Class,LW-17215,60653
US-2017-117037,17-05-2017,20-05-2017,First Class,LW-17215,60653
CA-2018-160801,19-09-2018,19-09-2018,Same Day,FG-14260,19120
CA-2017-108364,19-12-2017,24-12-2017,Standard Class,BP-11050,60623
CA-2018-169362,12-10-2018,15-10-2018,First Class,SP-20860,75217
CA-2016-127481,12-12-2016,15-12-2016,Second Class,JD-15895,89115
CA-2016-127481,12-12-2016,15-12-2016,Second Class,JD-15895,89115
CA-2016-112711,12-07-2016,18-07-2016,Standard Class,FM-14380,79109
US-2016-145121,02-10-2016,06-10-2016,Standard Class,MP-17965,6457
CA-2018-166184,24-03-2018,27-03-2018,First Class,HR-14830,10035
CA-2018-166184,24-03-2018,27-03-2018,First Class,HR-14830,10035
CA-2018-166184,24-03-2018,27-03-2018,First Class,HR-14830,10035
CA-2018-157413,01-06-2018,06-06-2018,Standard Class,BW-11065,19120
CA-2015-143637,24-03-2015,29-03-2015,Second Class,MS-17710,93727
CA-2016-102260,22-09-2016,26-09-2016,Standard Class,SJ-20125,37064
CA-2016-102260,22-09-2016,26-09-2016,Standard Class,SJ-20125,37064
CA-2016-102260,22-09-2016,26-09-2016,Standard Class,SJ-20125,37064
CA-2016-102260,22-09-2016,26-09-2016,Standard Class,SJ-20125,37064
CA-2016-102260,22-09-2016,26-09-2016,Standard Class,SJ-20125,37064
US-2017-137295,08-01-2017,13-01-2017,Standard Class,VS-21820,27604
US-2017-137295,08-01-2017,13-01-2017,Standard Class,VS-21820,27604
US-2017-137295,08-01-2017,13-01-2017,Standard Class,VS-21820,27604
CA-2017-134334,14-02-2017,15-02-2017,First Class,DK-13090,20735
CA-2017-134334,14-02-2017,15-02-2017,First Class,DK-13090,20735
CA-2017-134334,14-02-2017,15-02-2017,First Class,DK-13090,20735
CA-2017-134334,14-02-2017,15-02-2017,First Class,DK-13090,20735
US-2018-109316,08-06-2018,10-06-2018,First Class,MG-17680,90049
US-2018-109316,08-06-2018,10-06-2018,First Class,MG-17680,90049
CA-2017-138478,21-10-2017,26-10-2017,Second Class,DP-13390,89031
CA-2017-138478,21-10-2017,26-10-2017,Second Class,DP-13390,89031
CA-2017-138478,21-10-2017,26-10-2017,Second Class,DP-13390,89031
CA-2018-150469,26-01-2018,30-01-2018,Standard Class,CJ-12010,94109
CA-2018-152436,08-12-2018,10-12-2018,Second Class,CW-11905,2920
CA-2017-169334,21-10-2017,24-10-2017,Second Class,GW-14605,38301
US-2015-115413,26-08-2015,01-09-2015,Standard Class,PP-18955,19711
US-2015-115413,26-08-2015,01-09-2015,Standard Class,PP-18955,19711
CA-2015-125150,16-05-2015,23-05-2015,Standard Class,PW-19030,90036
CA-2016-127327,03-02-2016,07-02-2016,Standard Class,PW-19030,13440
CA-2018-117114,31-10-2018,05-11-2018,Standard Class,CY-12745,60610
CA-2018-117114,31-10-2018,05-11-2018,Standard Class,CY-12745,60610
CA-2016-137302,26-04-2016,01-05-2016,Standard Class,BW-11110,92105
CA-2016-137302,26-04-2016,01-05-2016,Standard Class,BW-11110,92105
CA-2016-137302,26-04-2016,01-05-2016,Standard Class,BW-11110,92105
CA-2016-137302,26-04-2016,01-05-2016,Standard Class,BW-11110,92105
CA-2017-112382,09-05-2017,13-05-2017,Standard Class,MB-18085,77036
CA-2016-128958,24-01-2016,28-01-2016,Standard Class,CR-12820,33407
CA-2016-106257,13-04-2016,17-04-2016,Second Class,EB-14110,90045
CA-2016-106257,13-04-2016,17-04-2016,Second Class,EB-14110,90045
CA-2016-149083,25-09-2016,30-09-2016,Standard Class,SH-19975,98103
CA-2016-149083,25-09-2016,30-09-2016,Standard Class,SH-19975,98103
CA-2016-149083,25-09-2016,30-09-2016,Standard Class,SH-19975,98103
US-2015-137869,28-03-2015,02-04-2015,Standard Class,CV-12295,50315
US-2015-137869,28-03-2015,02-04-2015,Standard Class,CV-12295,50315
CA-2017-116603,17-07-2017,22-07-2017,Standard Class,AT-10735,10024
CA-2015-158470,19-04-2015,23-04-2015,Second Class,AG-10390,22204
CA-2015-158470,19-04-2015,23-04-2015,Second Class,AG-10390,22204
US-2018-123834,21-07-2018,25-07-2018,Standard Class,GM-14500,78577
CA-2016-125976,27-09-2016,02-10-2016,Standard Class,JK-15205,22204
CA-2016-125976,27-09-2016,02-10-2016,Standard Class,JK-15205,22204
CA-2017-128706,27-02-2017,02-03-2017,Standard Class,DW-13540,77070
CA-2017-104311,02-05-2017,06-05-2017,Standard Class,AS-10090,75061
CA-2017-104311,02-05-2017,06-05-2017,Standard Class,AS-10090,75061
CA-2017-104311,02-05-2017,06-05-2017,Standard Class,AS-10090,75061
CA-2015-169649,09-12-2015,15-12-2015,Standard Class,TS-21205,60653
CA-2015-169649,09-12-2015,15-12-2015,Standard Class,TS-21205,60653
CA-2016-144890,25-12-2016,29-12-2016,Standard Class,SM-20320,90049
CA-2018-135587,07-12-2018,12-12-2018,Standard Class,BH-11710,39401
CA-2018-135587,07-12-2018,12-12-2018,Standard Class,BH-11710,39401
CA-2015-103429,30-05-2015,01-06-2015,First Class,LW-16825,10024
CA-2015-103429,30-05-2015,01-06-2015,First Class,LW-16825,10024
CA-2015-103429,30-05-2015,01-06-2015,First Class,LW-16825,10024
CA-2015-103429,30-05-2015,01-06-2015,First Class,LW-16825,10024
CA-2018-152261,02-03-2018,06-03-2018,Standard Class,JA-15970,44221
CA-2016-142993,12-10-2016,17-10-2016,Standard Class,KA-16525,98103
CA-2016-142993,12-10-2016,17-10-2016,Standard Class,KA-16525,98103
CA-2016-143364,14-07-2016,19-07-2016,Second Class,TG-21310,85204
CA-2016-143364,14-07-2016,19-07-2016,Second Class,TG-21310,85204
CA-2016-143364,14-07-2016,19-07-2016,Second Class,TG-21310,85204
CA-2016-143364,14-07-2016,19-07-2016,Second Class,TG-21310,85204
CA-2015-100972,19-11-2015,24-11-2015,Second Class,DB-13360,84106
CA-2017-136994,27-05-2017,02-06-2017,Standard Class,LS-17245,90045
US-2018-166233,03-07-2018,09-07-2018,Standard Class,MO-17950,28540
CA-2018-122112,25-09-2018,29-09-2018,Standard Class,CA-11965,44107
CA-2017-101672,03-10-2017,07-10-2017,Standard Class,DB-12910,92630
CA-2017-101672,03-10-2017,07-10-2017,Standard Class,DB-12910,92630
CA-2017-101672,03-10-2017,07-10-2017,Standard Class,DB-12910,92630
CA-2017-101672,03-10-2017,07-10-2017,Standard Class,DB-12910,92630
CA-2018-168403,09-09-2018,15-09-2018,Standard Class,DK-12835,97206
CA-2018-168403,09-09-2018,15-09-2018,Standard Class,DK-12835,97206
CA-2016-148705,12-03-2016,18-03-2016,Standard Class,EB-14170,28205
CA-2017-160241,29-11-2017,04-12-2017,Second Class,DR-12940,60505
CA-2017-155747,14-06-2017,21-06-2017,Standard Class,JS-15685,19140
CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,80229
CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,80229
CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,80229
CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,80229
CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,80229
CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,80229
CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,80229
CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,80229
CA-2017-113117,16-08-2017,22-08-2017,Standard Class,JP-15520,95616
CA-2017-148684,25-12-2017,29-12-2017,Standard Class,TS-21655,72701
CA-2017-148684,25-12-2017,29-12-2017,Standard Class,TS-21655,72701
CA-2017-148684,25-12-2017,29-12-2017,Standard Class,TS-21655,72701
CA-2017-148684,25-12-2017,29-12-2017,Standard Class,TS-21655,72701
CA-2018-125367,23-07-2018,30-07-2018,Standard Class,NM-18445,10011
CA-2018-124744,21-06-2018,25-06-2018,Standard Class,EH-14125,26003
CA-2018-124744,21-06-2018,25-06-2018,Standard Class,EH-14125,26003
CA-2018-124744,21-06-2018,25-06-2018,Standard Class,EH-14125,26003
CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,38109
CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,38109
CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,38109
CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,38109
CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,38109
CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,38109
CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,38109
CA-2016-126669,07-11-2016,13-11-2016,Standard Class,DO-13645,77036
US-2016-118766,15-10-2016,22-10-2016,Standard Class,LS-16975,75217
US-2016-118766,15-10-2016,22-10-2016,Standard Class,LS-16975,75217
CA-2017-112585,30-07-2017,02-08-2017,First Class,RW-19630,94122
CA-2017-149762,03-12-2017,07-12-2017,Standard Class,RD-19720,95037
CA-2017-149762,03-12-2017,07-12-2017,Standard Class,RD-19720,95037
CA-2017-149762,03-12-2017,07-12-2017,Standard Class,RD-19720,95037
CA-2017-149762,03-12-2017,07-12-2017,Standard Class,RD-19720,95037
CA-2017-167605,28-04-2017,30-04-2017,Second Class,RB-19570,60174
US-2018-105697,25-08-2018,27-08-2018,First Class,JE-15715,44105
CA-2018-165323,17-06-2018,21-06-2018,Standard Class,SR-20740,10024
CA-2018-165323,17-06-2018,21-06-2018,Standard Class,SR-20740,10024
CA-2016-110891,20-11-2016,24-11-2016,Standard Class,PO-19195,19140
CA-2018-100783,04-09-2018,08-09-2018,Second Class,JK-16120,75043
CA-2016-152513,04-07-2016,08-07-2016,Second Class,JP-16135,92024
CA-2018-139822,15-09-2018,21-09-2018,Standard Class,Dp-13240,6708
CA-2018-139822,15-09-2018,21-09-2018,Standard Class,Dp-13240,6708
CA-2018-107713,13-03-2018,17-03-2018,Standard Class,JB-16000,21044
CA-2018-134096,24-09-2018,29-09-2018,Standard Class,PP-18955,33021
CA-2018-134096,24-09-2018,29-09-2018,Standard Class,PP-18955,33021
CA-2017-125843,13-08-2017,16-08-2017,First Class,RF-19840,22153
CA-2017-125843,13-08-2017,16-08-2017,First Class,RF-19840,22153
CA-2018-120404,20-11-2018,24-11-2018,Second Class,KH-16330,10035
CA-2018-120404,20-11-2018,24-11-2018,Second Class,KH-16330,10035
CA-2018-120404,20-11-2018,24-11-2018,Second Class,KH-16330,10035
CA-2018-167549,25-07-2018,27-07-2018,First Class,EM-14200,75217
CA-2017-120082,25-03-2017,27-03-2017,Second Class,DK-12835,10024
US-2017-168095,15-07-2017,20-07-2017,Standard Class,MC-17425,97206
US-2017-168095,15-07-2017,20-07-2017,Standard Class,MC-17425,97206
CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,94513
CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,94513
CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,94513
CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,94513
CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,94513
CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,94513
CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,94513
CA-2017-146325,14-12-2017,17-12-2017,First Class,DS-13180,92037
CA-2017-146325,14-12-2017,17-12-2017,First Class,DS-13180,92037
CA-2018-134194,25-12-2018,01-01-2019,Standard Class,GA-14725,75081
CA-2018-134194,25-12-2018,01-01-2019,Standard Class,GA-14725,75081
CA-2018-134194,25-12-2018,01-01-2019,Standard Class,GA-14725,75081
CA-2018-134194,25-12-2018,01-01-2019,Standard Class,GA-14725,75081
CA-2018-134194,25-12-2018,01-01-2019,Standard Class,GA-14725,75081
CA-2015-131009,01-03-2015,05-03-2015,Standard Class,SC-20380,79907
CA-2015-131009,01-03-2015,05-03-2015,Standard Class,SC-20380,79907
CA-2015-131009,01-03-2015,05-03-2015,Standard Class,SC-20380,79907
CA-2015-131009,01-03-2015,05-03-2015,Standard Class,SC-20380,79907
CA-2016-145814,19-11-2016,24-11-2016,Standard Class,KD-16345,10035
CA-2016-145814,19-11-2016,24-11-2016,Standard Class,KD-16345,10035
CA-2015-138359,01-04-2015,06-04-2015,Standard Class,KH-16330,2151
CA-2015-138359,01-04-2015,06-04-2015,Standard Class,KH-16330,2151
CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,95928
CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,95928
CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,95928
CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,95928
CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,95928
CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,95928
CA-2018-104864,18-11-2018,23-11-2018,Second Class,JS-15685,33023
CA-2018-104864,18-11-2018,23-11-2018,Second Class,JS-15685,33023
CA-2018-104864,18-11-2018,23-11-2018,Second Class,JS-15685,33023
CA-2018-104864,18-11-2018,23-11-2018,Second Class,JS-15685,33023
CA-2018-104864,18-11-2018,23-11-2018,Second Class,JS-15685,33023
CA-2016-138219,23-03-2016,30-03-2016,Standard Class,BP-11095,90049
CA-2017-157707,10-10-2017,12-10-2017,First Class,CC-12610,80219
CA-2017-157707,10-10-2017,12-10-2017,First Class,CC-12610,80219
CA-2017-157707,10-10-2017,12-10-2017,First Class,CC-12610,80219
US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,19134
US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,19134
US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,19134
US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,19134
US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,19134
